label,Number of vcis,Operation Type,Message size,Number of entities,Number of communicators,Total message rates,Total bandwidth
pth_vciopt_Ncomm_nolock,18,PT2PT,16,3,8,9.432,150.9127
abt_vci_Ncomm_Nes,18,PT2PT,16,3,8,4.9486,79.1778
pth_vciopt_Ncomm,1,PT2PT,16,3,12,0.5839,9.342
pth_vciopt_Ncomm_nolock,1,PT2PT,16,3,12,0.6259,10.0149
abt_vci_Ncomm_Nes,1,PT2PT,16,3,12,0.6988,11.1814
pth_vciopt_Ncomm,4,PT2PT,16,3,12,6.3614,101.782
pth_vciopt_Ncomm_nolock,4,PT2PT,16,3,12,9.2552,148.0837
abt_vci_Ncomm_Nes,4,PT2PT,16,3,12,7.4399,119.0392
pth_vciopt_Ncomm,8,PT2PT,16,3,12,5.4441,87.1055
pth_vciopt_Ncomm_nolock,8,PT2PT,16,3,12,8.8624,141.7985
abt_vci_Ncomm_Nes,8,PT2PT,16,3,12,11.9208,190.7327
pth_vciopt_Ncomm,18,PT2PT,16,3,12,6.5625,105.0006
pth_vciopt_Ncomm_nolock,18,PT2PT,16,3,12,8.802,140.8315
abt_vci_Ncomm_Nes,18,PT2PT,16,3,12,7.2787,116.4596
pth_vciopt_Ncomm,1,PT2PT,16,3,16,0.6078,9.7249
pth_vciopt_Ncomm_nolock,1,PT2PT,16,3,16,0.629,10.0637
abt_vci_Ncomm_Nes,1,PT2PT,16,3,16,0.7857,12.572
pth_vciopt_Ncomm,4,PT2PT,16,3,16,6.3525,101.64
pth_vciopt_Ncomm_nolock,4,PT2PT,16,3,16,9.1708,146.7336
abt_vci_Ncomm_Nes,4,PT2PT,16,3,16,6.4208,102.7335
pth_vciopt_Ncomm,8,PT2PT,16,3,16,3.1872,50.9958
pth_vciopt_Ncomm_nolock,8,PT2PT,16,3,16,8.4601,135.3609
abt_vci_Ncomm_Nes,8,PT2PT,16,3,16,5.4695,87.5126
pth_vciopt_Ncomm,18,PT2PT,16,3,16,3.5601,56.9616
pth_vciopt_Ncomm_nolock,18,PT2PT,16,3,16,9.2915,148.6638
abt_vci_Ncomm_Nes,18,PT2PT,16,3,16,5.0974,81.5588
proc,-1,PT2PT,16,4,1,15.1625,242.6001
pth_vciopt_Ncomm,1,PT2PT,16,4,2,0.5254,8.4066
pth_vciopt_Ncomm_nolock,1,PT2PT,16,4,2,0.6128,9.805
abt_vci_Ncomm_Nes,1,PT2PT,16,4,2,0.6353,10.164
pth_vciopt_Ncomm,4,PT2PT,16,4,2,1.4191,22.7054
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,16,4,2,6.3376,101.4015
pth_vciopt_Ncomm,8,PT2PT,16,4,2,1.5481,24.7703
pth_vciopt_Ncomm_nolock,8,,,,,,
abt_vci_Ncomm_Nes,8,PT2PT,16,4,2,7.1179,113.8863
pth_vciopt_Ncomm,18,PT2PT,16,4,2,1.5224,24.3589
pth_vciopt_Ncomm_nolock,18,,,,,,
abt_vci_Ncomm_Nes,18,PT2PT,16,4,2,6.435,102.9597
pth_vciopt_Ncomm,1,PT2PT,16,4,8,0.5033,8.0531
pth_vciopt_Ncomm_nolock,1,PT2PT,16,4,8,0.4873,7.7961
abt_vci_Ncomm_Nes,1,PT2PT,16,4,8,0.6295,10.0719
pth_vciopt_Ncomm,4,PT2PT,16,4,8,8.896,142.3356
pth_vciopt_Ncomm_nolock,4,PT2PT,16,4,8,7.7415,123.8644
abt_vci_Ncomm_Nes,4,PT2PT,16,4,8,4.9494,79.1909
pth_vciopt_Ncomm,8,PT2PT,16,4,8,8.4338,134.9405
pth_vciopt_Ncomm_nolock,8,PT2PT,16,4,8,10.9152,174.6434
abt_vci_Ncomm_Nes,8,PT2PT,16,4,8,6.5745,105.1923
pth_vciopt_Ncomm,18,PT2PT,16,4,8,8.9689,143.5029
pth_vciopt_Ncomm_nolock,18,PT2PT,16,4,8,8.3639,133.8218
abt_vci_Ncomm_Nes,18,PT2PT,16,4,8,6.6585,106.5365
pth_vciopt_Ncomm,1,PT2PT,16,4,12,0.5671,9.0736
pth_vciopt_Ncomm_nolock,1,PT2PT,16,4,12,0.5095,8.1528
abt_vci_Ncomm_Nes,1,PT2PT,16,4,12,0.7401,11.8415
pth_vciopt_Ncomm,4,PT2PT,16,4,12,8.0678,129.0843
pth_vciopt_Ncomm_nolock,4,PT2PT,16,4,12,8.9744,143.5906
abt_vci_Ncomm_Nes,4,PT2PT,16,4,12,4.8731,77.9698
pth_vciopt_Ncomm,8,PT2PT,16,4,12,7.1375,114.1997
pth_vciopt_Ncomm_nolock,8,PT2PT,16,4,12,8.1722,130.7549
abt_vci_Ncomm_Nes,8,PT2PT,16,4,12,5.9395,95.0326
pth_vciopt_Ncomm,18,PT2PT,16,4,12,8.6337,138.1399
pth_vciopt_Ncomm_nolock,18,PT2PT,16,4,12,11.9366,190.986
abt_vci_Ncomm_Nes,18,PT2PT,16,4,12,5.4812,87.6994
pth_vciopt_Ncomm,1,PT2PT,16,4,16,0.5141,8.2256
pth_vciopt_Ncomm_nolock,1,PT2PT,16,4,16,0.5638,9.0209
abt_vci_Ncomm_Nes,1,PT2PT,16,4,16,0.589,9.4239
pth_vciopt_Ncomm,4,PT2PT,16,4,16,6.1622,98.5955
pth_vciopt_Ncomm_nolock,4,PT2PT,16,4,16,9.669,154.7035
abt_vci_Ncomm_Nes,4,PT2PT,16,4,16,6.38,102.0802
pth_vciopt_Ncomm,8,PT2PT,16,4,16,8.5091,136.1452
pth_vciopt_Ncomm_nolock,8,PT2PT,16,4,16,6.8891,110.2254
abt_vci_Ncomm_Nes,8,PT2PT,16,4,16,5.6118,89.7886
pth_vciopt_Ncomm,18,PT2PT,16,4,16,8.7199,139.5181
pth_vciopt_Ncomm_nolock,18,PT2PT,16,4,16,8.7922,140.6756
abt_vci_Ncomm_Nes,18,PT2PT,16,4,16,5.8529,93.6468
proc,-1,PT2PT,16,5,1,18.8283,301.2528
pth_vciopt_Ncomm,1,PT2PT,16,5,2,0.5435,8.6955
pth_vciopt_Ncomm_nolock,1,PT2PT,16,5,2,0.4268,6.8285
abt_vci_Ncomm_Nes,1,PT2PT,16,5,2,0.6569,10.5109
pth_vciopt_Ncomm,4,PT2PT,16,5,2,1.0925,17.4804
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,16,5,2,3.1276,50.0416
pth_vciopt_Ncomm,8,PT2PT,16,5,2,0.9279,14.8469
pth_vciopt_Ncomm_nolock,8,,,,,,
abt_vci_Ncomm_Nes,8,PT2PT,16,5,2,4.3262,69.2197
pth_vciopt_Ncomm,18,PT2PT,16,5,2,0.9928,15.8851
pth_vciopt_Ncomm_nolock,18,,,,,,
abt_vci_Ncomm_Nes,18,PT2PT,16,5,2,2.7837,44.5399
pth_vciopt_Ncomm,1,PT2PT,16,5,8,0.4623,7.3961
pth_vciopt_Ncomm_nolock,1,PT2PT,16,5,8,0.4171,6.6735
abt_vci_Ncomm_Nes,1,PT2PT,16,5,8,0.572,9.152
pth_vciopt_Ncomm,4,PT2PT,16,5,8,2.0797,33.2757
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,16,5,8,3.9598,63.3571
pth_vciopt_Ncomm,8,PT2PT,16,5,8,10.9967,175.9465
pth_vciopt_Ncomm_nolock,8,PT2PT,16,5,8,8.6029,137.6463
abt_vci_Ncomm_Nes,8,PT2PT,16,5,8,6.9444,111.1109
pth_vciopt_Ncomm,18,PT2PT,16,5,8,5.5351,88.561
pth_vciopt_Ncomm_nolock,18,PT2PT,16,5,8,7.0283,112.4525
abt_vci_Ncomm_Nes,18,PT2PT,16,5,8,7.2067,115.3066
pth_vciopt_Ncomm,1,PT2PT,16,5,12,0.4094,6.5498
pth_vciopt_Ncomm_nolock,1,PT2PT,16,5,12,0.4299,6.8788
abt_vci_Ncomm_Nes,1,PT2PT,16,5,12,0.5479,8.7662
pth_vciopt_Ncomm,4,PT2PT,16,5,12,3.2317,51.707
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,16,5,12,4.3894,70.2311
pth_vciopt_Ncomm,8,PT2PT,16,5,12,5.7129,91.4063
pth_vciopt_Ncomm_nolock,8,PT2PT,16,5,12,7.5691,121.1052
abt_vci_Ncomm_Nes,8,PT2PT,16,5,12,6.5884,105.4145
pth_vciopt_Ncomm,18,PT2PT,16,5,12,8.7245,139.592
pth_vciopt_Ncomm_nolock,18,PT2PT,16,5,12,12.6617,202.5873
abt_vci_Ncomm_Nes,18,PT2PT,16,5,12,8.5824,137.3186
pth_vciopt_Ncomm,1,PT2PT,16,5,16,0.5125,8.2006
pth_vciopt_Ncomm_nolock,1,PT2PT,16,5,16,0.4684,7.4941
abt_vci_Ncomm_Nes,1,PT2PT,16,5,16,0.696,11.1363
pth_vciopt_Ncomm,4,PT2PT,16,5,16,2.2814,36.5019
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,16,5,16,4.6018,73.6284
pth_vciopt_Ncomm,8,PT2PT,16,5,16,5.6468,90.3485
pth_vciopt_Ncomm_nolock,8,PT2PT,16,5,16,11.654,186.4647
abt_vci_Ncomm_Nes,8,PT2PT,16,5,16,9.6098,153.756
pth_vciopt_Ncomm,18,PT2PT,16,5,16,6.4046,102.4736
pth_vciopt_Ncomm_nolock,18,PT2PT,16,5,16,12.4025,198.4407
abt_vci_Ncomm_Nes,18,PT2PT,16,5,16,7.3614,117.7832
proc,-1,PT2PT,16,6,1,22.8045,364.8716
pth_vciopt_Ncomm,1,PT2PT,16,6,2,0.398,6.3676
pth_vciopt_Ncomm_nolock,1,PT2PT,16,6,2,0.529,8.4641
abt_vci_Ncomm_Nes,1,PT2PT,16,6,2,0.6389,10.2224
pth_vciopt_Ncomm,4,PT2PT,16,6,2,1.0457,16.7319
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,16,6,2,5.3081,84.93
pth_vciopt_Ncomm,8,PT2PT,16,6,2,1.1525,18.4404
pth_vciopt_Ncomm_nolock,8,,,,,,
abt_vci_Ncomm_Nes,8,PT2PT,16,6,2,3.6641,58.6249
pth_vciopt_Ncomm,18,PT2PT,16,6,2,1.1124,17.7988
pth_vciopt_Ncomm_nolock,18,,,,,,
abt_vci_Ncomm_Nes,18,PT2PT,16,6,2,6.0695,97.1114
pth_vciopt_Ncomm,1,PT2PT,16,6,8,0.4478,7.1652
pth_vciopt_Ncomm_nolock,1,PT2PT,16,6,8,0.397,6.3518
abt_vci_Ncomm_Nes,1,PT2PT,16,6,8,0.5454,8.7269
pth_vciopt_Ncomm,4,PT2PT,16,6,8,2.6236,41.9769
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,16,6,8,5.5397,88.636
pth_vciopt_Ncomm,8,PT2PT,16,6,8,6.5271,104.4338
pth_vciopt_Ncomm_nolock,8,PT2PT,16,6,8,8.7989,140.7818
abt_vci_Ncomm_Nes,8,PT2PT,16,6,8,8.7146,139.4336
pth_vciopt_Ncomm,18,PT2PT,16,6,8,12.4867,199.7875
pth_vciopt_Ncomm_nolock,18,PT2PT,16,6,8,8.2448,131.9165
abt_vci_Ncomm_Nes,18,PT2PT,16,6,8,9.3696,149.9143
pth_vciopt_Ncomm,1,PT2PT,16,6,12,0.5411,8.657
pth_vciopt_Ncomm_nolock,1,PT2PT,16,6,12,0.3682,5.8919
abt_vci_Ncomm_Nes,1,PT2PT,16,6,12,0.7297,11.6752
pth_vciopt_Ncomm,4,PT2PT,16,6,12,2.6974,43.1588
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,16,6,12,5.6878,91.0049
pth_vciopt_Ncomm,8,PT2PT,16,6,12,7.8952,126.3224
pth_vciopt_Ncomm_nolock,8,PT2PT,16,6,12,15.0278,240.4452
abt_vci_Ncomm_Nes,8,PT2PT,16,6,12,8.865,141.8397
pth_vciopt_Ncomm,18,PT2PT,16,6,12,11.2971,180.7529
pth_vciopt_Ncomm_nolock,18,PT2PT,16,6,12,8.0314,128.5032
abt_vci_Ncomm_Nes,18,PT2PT,16,6,12,8.3807,134.0917
pth_vciopt_Ncomm,1,PT2PT,16,6,16,0.3812,6.0986
pth_vciopt_Ncomm_nolock,1,PT2PT,16,6,16,0.4002,6.4035
abt_vci_Ncomm_Nes,1,PT2PT,16,6,16,0.7077,11.3236
pth_vciopt_Ncomm,4,PT2PT,16,6,16,2.5166,40.2655
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,16,6,16,5.2223,83.5562
pth_vciopt_Ncomm,8,PT2PT,16,6,16,6.1986,99.177
pth_vciopt_Ncomm_nolock,8,PT2PT,16,6,16,8.3608,133.7726
abt_vci_Ncomm_Nes,8,PT2PT,16,6,16,7.9428,127.0846
pth_vciopt_Ncomm,18,PT2PT,16,6,16,12.273,196.3673
pth_vciopt_Ncomm_nolock,18,PT2PT,16,6,16,8.1131,129.8092
abt_vci_Ncomm_Nes,18,PT2PT,16,6,16,8.4479,135.1662
proc,-1,PT2PT,16,7,1,22.7194,363.5109
pth_vciopt_Ncomm,1,PT2PT,16,7,2,0.4633,7.4125
pth_vciopt_Ncomm_nolock,1,PT2PT,16,7,2,0.4801,7.6817
abt_vci_Ncomm_Nes,1,PT2PT,16,7,2,0.59,9.4398
pth_vciopt_Ncomm,4,PT2PT,16,7,2,1.048,16.7677
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,16,7,2,3.0278,48.4445
pth_vciopt_Ncomm,8,PT2PT,16,7,2,0.8599,13.7582
pth_vciopt_Ncomm_nolock,8,,,,,,
abt_vci_Ncomm_Nes,8,PT2PT,16,7,2,4.337,69.3925
pth_vciopt_Ncomm,18,PT2PT,16,7,2,0.8977,14.3627
pth_vciopt_Ncomm_nolock,18,,,,,,
abt_vci_Ncomm_Nes,18,PT2PT,16,7,2,3.3545,53.6713
pth_vciopt_Ncomm,1,PT2PT,16,7,8,0.5015,8.0237
pth_vciopt_Ncomm_nolock,1,PT2PT,16,7,8,0.3571,5.7133
abt_vci_Ncomm_Nes,1,PT2PT,16,7,8,0.6285,10.0562
pth_vciopt_Ncomm,4,PT2PT,16,7,8,2.5289,40.4618
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,16,7,8,6.1608,98.5732
pth_vciopt_Ncomm,8,PT2PT,16,7,8,8.0455,128.7284
pth_vciopt_Ncomm_nolock,8,PT2PT,16,7,8,8.8174,141.0785
abt_vci_Ncomm_Nes,8,PT2PT,16,7,8,9.036,144.5759
pth_vciopt_Ncomm,18,PT2PT,16,7,8,7.8481,125.5689
pth_vciopt_Ncomm_nolock,18,PT2PT,16,7,8,8.7958,140.7336
abt_vci_Ncomm_Nes,18,PT2PT,16,7,8,11.7788,188.4613
pth_vciopt_Ncomm,1,PT2PT,16,7,12,0.419,6.7045
pth_vciopt_Ncomm_nolock,1,PT2PT,16,7,12,0.4618,7.3888
abt_vci_Ncomm_Nes,1,PT2PT,16,7,12,0.6508,10.4125
pth_vciopt_Ncomm,4,PT2PT,16,7,12,2.7968,44.7493
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,16,7,12,5.9844,95.7505
pth_vciopt_Ncomm,8,PT2PT,16,7,12,7.5506,120.8102
pth_vciopt_Ncomm_nolock,8,PT2PT,16,7,12,8.8609,141.7751
abt_vci_Ncomm_Nes,8,PT2PT,16,7,12,10.4143,166.6287
pth_vciopt_Ncomm,18,PT2PT,16,7,12,7.4809,119.6946
pth_vciopt_Ncomm_nolock,18,PT2PT,16,7,12,10.132,162.1117
abt_vci_Ncomm_Nes,18,PT2PT,16,7,12,9.5232,152.3718
pth_vciopt_Ncomm,1,PT2PT,16,7,16,0.334,5.3448
pth_vciopt_Ncomm_nolock,1,PT2PT,16,7,16,0.4269,6.8298
abt_vci_Ncomm_Nes,1,PT2PT,16,7,16,0.5209,8.3342
pth_vciopt_Ncomm,4,PT2PT,16,7,16,2.4091,38.546
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,16,7,16,6.4514,103.2221
pth_vciopt_Ncomm,8,PT2PT,16,7,16,7.8178,125.0841
pth_vciopt_Ncomm_nolock,8,PT2PT,16,7,16,9.3411,149.457
abt_vci_Ncomm_Nes,8,PT2PT,16,7,16,9.1773,146.8374
pth_vciopt_Ncomm,18,PT2PT,16,7,16,11.5145,184.2312
pth_vciopt_Ncomm_nolock,18,PT2PT,16,7,16,9.3242,149.1864
abt_vci_Ncomm_Nes,18,PT2PT,16,7,16,9.1896,147.0339
proc,-1,PT2PT,16,8,1,29.4455,471.1274
pth_vciopt_Ncomm,1,PT2PT,16,8,2,0.3241,5.1864
pth_vciopt_Ncomm_nolock,1,PT2PT,16,8,2,0.3327,5.3226
abt_vci_Ncomm_Nes,1,PT2PT,16,8,2,0.5002,8.0028
pth_vciopt_Ncomm,4,PT2PT,16,8,2,1.0068,16.1085
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,16,8,2,3.2909,52.6552
pth_vciopt_Ncomm,8,PT2PT,16,8,2,0.9223,14.7575
pth_vciopt_Ncomm_nolock,8,,,,,,
abt_vci_Ncomm_Nes,8,PT2PT,16,8,2,3.307,52.9122
pth_vciopt_Ncomm,18,PT2PT,16,8,2,0.8773,14.0369
pth_vciopt_Ncomm_nolock,18,,,,,,
abt_vci_Ncomm_Nes,18,PT2PT,16,8,2,3.3371,53.3933
pth_vciopt_Ncomm,1,PT2PT,16,8,8,0.3145,5.0318
pth_vciopt_Ncomm_nolock,1,PT2PT,16,8,8,0.366,5.8553
abt_vci_Ncomm_Nes,1,PT2PT,16,8,8,0.5452,8.7227
pth_vciopt_Ncomm,4,PT2PT,16,8,8,2.7362,43.7798
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,16,8,8,3.6212,57.9398
pth_vciopt_Ncomm,8,PT2PT,16,8,8,8.9489,143.1825
pth_vciopt_Ncomm_nolock,8,PT2PT,16,8,8,8.8809,142.0938
abt_vci_Ncomm_Nes,8,PT2PT,16,8,8,8.01,128.1596
pth_vciopt_Ncomm,18,PT2PT,16,8,8,8.7149,139.4389
pth_vciopt_Ncomm_nolock,18,PT2PT,16,8,8,10.7141,171.4255
abt_vci_Ncomm_Nes,18,PT2PT,16,8,8,11.3567,181.7074
pth_vciopt_Ncomm,1,PT2PT,16,8,12,0.3296,5.2728
pth_vciopt_Ncomm_nolock,1,PT2PT,16,8,12,0.4572,7.315
abt_vci_Ncomm_Nes,1,PT2PT,16,8,12,0.5615,8.984
pth_vciopt_Ncomm,4,PT2PT,16,8,12,3.008,48.1276
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,16,8,12,3.5628,57.0046
pth_vciopt_Ncomm,8,PT2PT,16,8,12,8.3744,133.9898
pth_vciopt_Ncomm_nolock,8,PT2PT,16,8,12,9.4512,151.2188
abt_vci_Ncomm_Nes,8,PT2PT,16,8,12,8.1904,131.0466
pth_vciopt_Ncomm,18,PT2PT,16,8,12,8.5993,137.5893
pth_vciopt_Ncomm_nolock,18,PT2PT,16,8,12,10.4293,166.8693
abt_vci_Ncomm_Nes,18,PT2PT,16,8,12,10.5518,168.8282
pth_vciopt_Ncomm,1,PT2PT,16,8,16,0.3661,5.8576
pth_vciopt_Ncomm_nolock,1,PT2PT,16,8,16,0.3721,5.9536
abt_vci_Ncomm_Nes,1,PT2PT,16,8,16,0.4494,7.1903
pth_vciopt_Ncomm,4,PT2PT,16,8,16,3.1084,49.735
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,16,8,16,3.4218,54.7485
pth_vciopt_Ncomm,8,PT2PT,16,8,16,9.0336,144.5378
pth_vciopt_Ncomm_nolock,8,PT2PT,16,8,16,9.2889,148.6225
abt_vci_Ncomm_Nes,8,PT2PT,16,8,16,8.7147,139.4352
pth_vciopt_Ncomm,18,PT2PT,16,8,16,8.622,137.9521
pth_vciopt_Ncomm_nolock,18,PT2PT,16,8,16,10.2797,164.4758
abt_vci_Ncomm_Nes,18,PT2PT,16,8,16,11.091,177.4562
proc,-1,PT2PT,16,9,1,35.8888,574.2202
pth_vciopt_Ncomm,1,PT2PT,16,9,2,0.419,6.7043
pth_vciopt_Ncomm_nolock,1,PT2PT,16,9,2,0.3867,6.1874
abt_vci_Ncomm_Nes,1,PT2PT,16,9,2,0.5783,9.2536
pth_vciopt_Ncomm,4,PT2PT,16,9,2,0.6789,10.862
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,16,9,2,4.3266,69.2263
pth_vciopt_Ncomm,8,PT2PT,16,9,2,0.8507,13.6111
pth_vciopt_Ncomm_nolock,8,,,,,,
abt_vci_Ncomm_Nes,8,PT2PT,16,9,2,3.7037,59.2591
pth_vciopt_Ncomm,18,PT2PT,16,9,2,0.7464,11.9417
pth_vciopt_Ncomm_nolock,18,,,,,,
abt_vci_Ncomm_Nes,18,PT2PT,16,9,2,3.8128,61.0053
pth_vciopt_Ncomm,1,PT2PT,16,9,8,0.3383,5.4122
pth_vciopt_Ncomm_nolock,1,PT2PT,16,9,8,0.334,5.344
abt_vci_Ncomm_Nes,1,PT2PT,16,9,8,0.5048,8.0765
pth_vciopt_Ncomm,4,PT2PT,16,9,8,1.7015,27.2248
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,16,9,8,3.7918,60.669
pth_vciopt_Ncomm,8,PT2PT,16,9,8,5.4369,86.9909
pth_vciopt_Ncomm_nolock,8,,,,,,
abt_vci_Ncomm_Nes,8,PT2PT,16,9,8,8.3985,134.3752
pth_vciopt_Ncomm,18,PT2PT,16,9,8,4.9011,78.4182
pth_vciopt_Ncomm_nolock,18,,,,,,
abt_vci_Ncomm_Nes,18,PT2PT,16,9,8,7.4371,118.994
pth_vciopt_Ncomm,1,PT2PT,16,9,12,0.3184,5.095
pth_vciopt_Ncomm_nolock,1,PT2PT,16,9,12,0.3224,5.1587
abt_vci_Ncomm_Nes,1,PT2PT,16,9,12,0.48,7.6804
pth_vciopt_Ncomm,4,PT2PT,16,9,12,1.8369,29.3897
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,16,9,12,3.8867,62.1872
pth_vciopt_Ncomm,8,PT2PT,16,9,12,3.6724,58.7591
pth_vciopt_Ncomm_nolock,8,,,,,,
abt_vci_Ncomm_Nes,8,PT2PT,16,9,12,8.8304,141.2872
pth_vciopt_Ncomm,18,PT2PT,16,9,12,9.5688,153.1009
pth_vciopt_Ncomm_nolock,18,PT2PT,16,9,12,11.3057,180.8909
abt_vci_Ncomm_Nes,18,PT2PT,16,9,12,10.9012,174.4193
pth_vciopt_Ncomm,1,PT2PT,16,9,16,0.3718,5.9488
pth_vciopt_Ncomm_nolock,1,PT2PT,16,9,16,0.3317,5.3068
abt_vci_Ncomm_Nes,1,PT2PT,16,9,16,0.566,9.0553
pth_vciopt_Ncomm,4,PT2PT,16,9,16,1.8195,29.1125
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,16,9,16,3.8489,61.5818
pth_vciopt_Ncomm,8,PT2PT,16,9,16,3.8753,62.0052
pth_vciopt_Ncomm_nolock,8,,,,,,
abt_vci_Ncomm_Nes,8,PT2PT,16,9,16,7.221,115.5354
pth_vciopt_Ncomm,18,PT2PT,16,9,16,10.4295,166.8722
pth_vciopt_Ncomm_nolock,18,PT2PT,16,9,16,11.8951,190.3216
abt_vci_Ncomm_Nes,18,PT2PT,16,9,16,12.2345,195.7512
proc,-1,PT2PT,16,10,1,39.1783,626.8528
pth_vciopt_Ncomm,1,PT2PT,16,10,2,0.3641,5.826
pth_vciopt_Ncomm_nolock,1,PT2PT,16,10,2,0.4229,6.7659
abt_vci_Ncomm_Nes,1,PT2PT,16,10,2,0.3988,6.3805
pth_vciopt_Ncomm,4,PT2PT,16,10,2,1.0405,16.6477
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,16,10,2,3.9934,63.8946
pth_vciopt_Ncomm,8,PT2PT,16,10,2,0.8619,13.7911
pth_vciopt_Ncomm_nolock,8,,,,,,
abt_vci_Ncomm_Nes,8,PT2PT,16,10,2,3.6692,58.707
pth_vciopt_Ncomm,18,PT2PT,16,10,2,0.9597,15.3557
pth_vciopt_Ncomm_nolock,18,,,,,,
abt_vci_Ncomm_Nes,18,PT2PT,16,10,2,4.0118,64.1886
pth_vciopt_Ncomm,1,PT2PT,16,10,8,0.4398,7.0372
pth_vciopt_Ncomm_nolock,1,PT2PT,16,10,8,0.361,5.7754
abt_vci_Ncomm_Nes,1,PT2PT,16,10,8,0.4586,7.3379
pth_vciopt_Ncomm,4,PT2PT,16,10,8,1.8348,29.3564
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,16,10,8,4.2625,68.2005
pth_vciopt_Ncomm,8,PT2PT,16,10,8,3.7727,60.3629
pth_vciopt_Ncomm_nolock,8,,,,,,
abt_vci_Ncomm_Nes,8,PT2PT,16,10,8,8.3898,134.2373
pth_vciopt_Ncomm,18,PT2PT,16,10,8,4.1183,65.8925
pth_vciopt_Ncomm_nolock,18,,,,,,
abt_vci_Ncomm_Nes,18,PT2PT,16,10,8,12.6937,203.0989
pth_vciopt_Ncomm,1,PT2PT,16,10,12,0.3068,4.9094
pth_vciopt_Ncomm_nolock,1,PT2PT,16,10,12,0.3475,5.5602
abt_vci_Ncomm_Nes,1,PT2PT,16,10,12,0.466,7.4557
pth_vciopt_Ncomm,4,PT2PT,16,10,12,1.8231,29.1691
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,16,10,12,4.4641,71.4263
pth_vciopt_Ncomm,8,PT2PT,16,10,12,3.7279,59.6468
pth_vciopt_Ncomm_nolock,8,,,,,,
abt_vci_Ncomm_Nes,8,PT2PT,16,10,12,7.9881,127.8093
pth_vciopt_Ncomm,18,PT2PT,16,10,12,10.0493,160.789
pth_vciopt_Ncomm_nolock,18,PT2PT,16,10,12,12.8355,205.3678
abt_vci_Ncomm_Nes,18,PT2PT,16,10,12,12.2821,196.5144
pth_vciopt_Ncomm,1,PT2PT,16,10,16,0.4132,6.6112
pth_vciopt_Ncomm_nolock,1,PT2PT,16,10,16,0.4088,6.5413
abt_vci_Ncomm_Nes,1,PT2PT,16,10,16,0.5351,8.562
pth_vciopt_Ncomm,4,PT2PT,16,10,16,1.9324,30.9183
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,16,10,16,4.7738,76.3809
pth_vciopt_Ncomm,8,PT2PT,16,10,16,3.8808,62.0928
pth_vciopt_Ncomm_nolock,8,,,,,,
abt_vci_Ncomm_Nes,8,PT2PT,16,10,16,10.4266,166.8253
pth_vciopt_Ncomm,18,PT2PT,16,10,16,11.0104,176.1656
pth_vciopt_Ncomm_nolock,18,PT2PT,16,10,16,13.5546,216.8742
abt_vci_Ncomm_Nes,18,PT2PT,16,10,16,13.3519,213.6308
proc,-1,PT2PT,16,11,1,35.852,573.6313
pth_vciopt_Ncomm,1,PT2PT,16,11,2,0.3247,5.1959
